,segment,avg_grade,climb_category,climb_category_desc,distance,elev_difference,name,points,resource_state,starred,s_lat,s_lng,e_lat,e_lng,country_code,loc_name,efforts_log,hotel_distances,mean_hotel_distances,std_hotel_distances,median_hotel_distances,25_hotel_distances,75_hotel_distances,num_trainings,regional_code
5348,1498367,15.9,1,4,507.8,80.7,Sp7 Climb,qb_zG}hkiAm@h@[b@c@d@i@x@aAv@MLILOh@INIFIAMO]e@g@mAMEMB]NWPy@\_CnA]Ho@F]JMF,2,False,46.3672935963,12.1871993691,46.3711090805,12.1853426937,it,Zoppè di Cadore,1.90308998699,62,31.332979579099998,9.19367267421,33.7093721178,2.50674987818,5.2341900391100005,80,VEN
5349,17794715,2.1,2,3,9043.9,198.8,mezzocanale-forno bivio soccampo,{aqyGiztiAwA|Ak@~@e@hAcAdDw@xD_@zA}@n@eCZcAVeAFaAX_A\kBzAm@?aBGm@Ve@p@e@f@]z@WbAUbAu@zEYbAm@n@cBz@m@f@g@p@c@v@WbAs@nEQx@g@xCg@|@}@j@mAHsA@uARsAA{Ca@uCIgAQaAk@aAUiAAeAa@{@mA{AkDw@kAgA{@iA[gAL_APw@Co@YiDkBm@SkCe@o@Mm@Wk@[g@g@}AaCeBoBiAy@uEkCc@Yc@a@c@i@kA_Bi@_Ae@cA}@sCa@eAe@}@e@s@g@e@k@WuBi@]A]D]JmAVgCJq@Rm@\}AvAyA|BY`@]\}@j@_A`@]T_@H_@C]Ss@y@}AeCgB_BYK_@?]Fw@f@]?y@TaA\]Ba@FaBHc@EcAa@c@IgACa@BcBn@aAT_A\]R]JaAK_@I_@AUJERY^[l@Y\Gn@CxAOh@[XwAx@Y\[ZkAVoAt@Y`@Mj@U`@[`@Wd@Y^]\a@Ta@Jc@Dc@CYKiFxAm@l@e@t@aAjD_AtBU^w@j@W\Of@KzAYl@c@Xa@b@Wt@O`AG`AUtJUfHIhASjA{@hDU`BEnB?nFAfBD|Iw@nGAbCH~Bj@~BZ`CyAzK{@xJ?^wJrk@uBpCo@fAcDrHg@fAgAnC_@dAo@fCUdAQfAEfA|@dTAjASfF,2,False,46.295508,12.236058,46.345675,12.188078,it,Longarone,2.13672056716,60,35.0844321837,9.87569152574,37.473006506,5.69554028084,6.17318434201,137,VEN
5350,4632612,9.8,2,3,3149.0,308.4,SP347 Climb,wcazG{sxiAKh@O^Gl@e@vBAVBDCLc@~AUd@KLSFWTMTUhAQjEGN]f@QPKVSz@Qd@At@K|BTvAL`@Df@HZBn@ATGJDBDAS?F@AGCAIQ?YE]GK]WCGSg@Mm@Q]KUC[Bc@AWCOUe@C[HqA^w@TqANm@HODW?_@[kAE_AU{AFsAJk@L[@QXq@Nk@BQNYLc@NmAHqAEq@J}@AYAIKGGACBIlCEh@i@pCO\]h@[V]POLUXEHQr@Ih@IjA?`AAPBt@An@Ib@Wv@K~@Qz@]r@ONS^Oj@InA?|@Ej@@TCDE@EEGc@@_@Eg@EaCFkAHYHq@D_AFYBc@CwDGmA?w@Im@@{@NoADs@Lu@?WC?ON_@t@Mn@IVAZStA@n@OhAAbAEZ?XGp@M|@_@xAO|@On@[z@QPShEnAtBOUGAMDEVJz@NLBCH@E?D?KE[HMF]hAEP,2,False,46.377725,12.255503,46.38263,12.248467,it,Cibiana di Cadore,2.16731733475,57,32.7223202255,9.61156907853,36.8843677988,5.36387501644,6.393970339380001,147,VEN
5351,1461462,7.8,2,3,2401.5,186.8,Ss251 Climb,mkoyGyt{jAG\K|ACfAWxECp@KlAEn@@n@]hBQl@Ud@MNk@ZIHCJGXKbAAfBFhAVhAL|@R~@JJLCLQ^u@BYHMFSD]@e@FGDD@NEPSh@Ar@QhB?\LfCf@nBJfAAZMl@?\Bt@IrA@lACd@GZGDKAKGKMKWKaAGUMEMDGJCLPhA|@jBVfAf@fECtBDx@Cn@Bz@p@rBDV?d@Db@L^RXHZLl@Fb@?l@E`A_@~BQhBBxAFpAG~@?x@LhCd@tEDt@@n@C~BBt@Hj@`AdEdA|HHhA,2,False,46.2867966481,12.4348555226,46.2854897417,12.4095120002,it,Cimolais,2.64738297011,31,40.5625923084,11.3968096751,44.9176898866,0.277044261964,0.289965746444,444,FVG
5352,10564361,7.3,2,3,2397.2,175.8,Passo Sant'Osvaldo da Cimolais by Mauro,aloyGgq{jAIzCIlAQvEQjBO`AQj@Uf@w@hAKVQj@OjB?dAZ|BXzALTJDD?RMH[Jc@PoALm@LSF?DPY~AOzACn@FzALz@`@`BJj@Bh@Ch@SxAE|@?`@FjBEn@CFUJMIKQWyAKOW?EHETBVH^dAhCNp@b@`DHbA@xE@THh@j@nBLxADTJ\j@bAHRDV@`@AZw@zEOtAH`BEzBBx@FdBHfA`@vDBz@AtBBhANfAd@lBNx@dAlHJdA?z@,2,False,46.286897,12.434283,46.285443,12.409312,it,Cimolais,2.65030752313,31,40.5463459826,11.392122187,44.8869702492,0.310792726924,0.31423388017,447,FVG
5353,5394371,9.7,1,4,1381.5,134.0,Via Val Zemola Climb,wfvyGszpjAAMBa@ESA]@i@Cs@CW?WHEb@iANSBQJU@ORg@ZSBIJMj@M^UNWFa@EY@QEw@Se@m@u@EAIDe@d@UDSPKAECISGaAJs@?QRu@Co@N[UAEYIOIc@Hg@CQIM{@MC]MMCYBKFI@MCWAe@Vg@BGOe@QOQW]cABOTGPMDBh@UFINc@Hk@AYK_@B[?QG[A_ABSRaAJIT_@Tq@@k@C_@@ITcA\g@BO@OGKCQ?[BOAQCKUi@?OCSQa@Ek@@I?QGYBSZU,2,False,46.321889,12.379468,46.321418,12.392572,it,Perarolo di Cadore,1.6232492904,35,38.2196588723,10.751014995699999,43.67955072979999,5.76352872898,5.907095476,42,FVG
5354,12046816,12.9,1,4,1193.9,153.6,Guado Bedin-Casera Pezzei,{ktyGy}ojAQAWPu@N[Ek@Ey@OiAKa@KQAa@DKGEGGi@KGK?MFSVKCAK?KJWJc@JMZBn@E\@TCJUA[JSREHENOFWJWFa@@a@P_A?QIQE?E@Kf@MTmBn@C?CO@GNIN]Z_@BMGMC?EBSVIFq@AOH[GSDMNKDYDMCQOMa@MQSSSCQDSIc@IOOGWDSHKVIT]VIR@\HJIDM?QGq@So@?w@[k@ES,2,False,46.312464,12.374852,46.315582,12.379316,it,Perarolo di Cadore,1.69019608003,33,38.3873167177,10.7942369623,43.8201495968,5.468775259939999,5.59658324336,49,FVG
5355,15575889,9.5,3,2,3904.5,372.6,malga senons,yvzyGigzkAFOEy@Dk@Lc@l@uALe@RiAP]v@s@tA}Bt@{APk@Vm@\kAv@aCLm@Zw@Ta@t@_ARc@TUJKlAo@f@i@Rk@BUFSXq@\cATWREp@IlA]b@Al@IHGd@g@Nm@Da@Di@DiBC}@?{DM{@?_@Gi@Oi@@GNEDFNb@PTJ^BTH\NXRNNBDAHU@}@Jk@H{@T_A`@aAFg@H_@HwAR{A@kBTg@FSF_@DeAJ_@^mAVa@^e@JE`@Cd@SJ?b@MT[B]@m@@iBA]IYQQQ@W`@OJiARg@?]YM[S}@BMJENJb@GHGBU?o@F[Xm@VSb@m@LWTaAHgAH[Ao@J{@K_A?QBQOeCDcA?i@Dm@F_@DiAAUHsAAo@CYEMCg@DUHEH@ZJNCPGHEBI?EEGSKcA}BQQIM_@mAMw@Bs@CSCQMWEQA_@Ky@AaAEa@@SDUAu@BWXgATiAPg@^q@PSROPUHk@AMDs@P[PQPGb@RTAtAe@\Y\e@ZId@WJKb@STQZEDOHE@EbA_AT[JINWRs@Ho@`@qB^wALm@JiA?q@DKHu@Bg@FQEA@B,2,False,46.34493300000001,12.591419,46.332729,12.626202,it,Claut,1.4149733479700002,31,43.2353276561,11.4367527409,46.636703140200005,8.924380991289999,9.74173329538,26,FVG
5356,7027824,5.7,3,2,11106.1,638.2,Passo Rest da Tramonti di Sopra,insyGc~`mAOHWD_AUaAMg@KKE{D{CaA}@c@Y}CkCg@]k@]gE{@qAUaDq@}BWw@Cg@GoAk@}@YkCe@mDw@}AWq@Sw@_@s@Yi@]iBq@gBs@SHW`@y@JUa@KYKi@KU]UIAe@J_Aj@K@]M]k@Cs@@c@YAYYDYJWH[IeBUcBEOe@mCqBqF[mBSk@o@q@MUc@i@YQ]IoAkAMGWi@a@a@GKu@[u@o@e@U@a@f@iA@MAIQw@[aAAOY_AGM_@[[EE@i@d@[f@k@d@SJq@N]Bu@k@o@EW?a@Iy@WoBr@k@H_@?iAIu@Dq@Nk@Pw@ZSTY`@IPm@dA]NOBu@\_@FOHQPc@XO@]Gs@c@EAIOKa@?KYa@GDFdA?r@FTJLFRH?Vd@?^CNCDQEc@eAQO[g@MEMLNJ?JCBBFEVFp@Gd@IXYb@iAhAMFgA|@SHe@^kArB[b@Sb@KZKHIPU`AUn@k@p@[VINOl@AZGn@?PCb@Bj@Cp@[dBIRMGGO@UD_@CKAe@K]IGETL\@b@_@dCIHIGOs@De@?UBu@AMS?Bd@At@Ib@K|AGZGFKCEGBcAASCEAOMk@Uq@DQ@m@Cc@EP?VHzAGn@EPIlAQt@k@x@Qx@?z@Zx@FV?l@Dh@En@@^NXF@@DVx@ALQVUEa@k@SSQIKSc@e@Kk@AYKSGo@Qo@CWQe@CUMa@UsAAYJUFGx@[LQDWLeABsANeDOc@MHCPF^?^CNAx@GhAQz@M`@EBIMAIF_@L[AiAGgBB}@OKF\?ROx@GHKn@Ip@Ez@QFCCCG@]LwAFgBFYI[KT@v@EZOx@Uz@a@fAULQPODCAs@Hi@A[KmAy@QSy@[QCC@Y@uAA[Ha@^SFEDQXc@|@Y\Sf@F^^ALGLOTKTAD@TXd@^J^JDVj@NFXDZ@XNHTNNFFj@TXVRTf@r@TNL@FCR@JFLVZl@^bANtA@f@HdAJ\LN?FKHE?KEk@s@G_@@a@Mm@MQUO[OI?QCGCKUm@CMDk@QGEa@QQEG?II?EQYSIO_@UOQYIQWsAWMMFQPIr@DTTn@t@jA@H\z@HJF@\BVRLLLVPj@LLD?NJFJFPNPXNDVIHC@EAw@g@a@e@KIi@MS?g@T?FCJSNWBKEKGMOOg@GWEKe@g@C@MYYMq@Gg@o@GMA@QOOCO@WIABMASHQLi@l@}@h@e@`@s@NKCs@X]RcAz@aBrBaA|Ac@b@ODOSMBc@`@S@UFe@b@SDk@GODYX[LMCm@C]Ge@WQCIFBNTPXDh@Rr@^z@P^@n@Cd@SB@DJEJ_@Ie@Jm@^IBYAu@BKAKIE?QOKCq@?q@II@[EUG[UEFAJHRx@p@TJZ?NB\PNBr@EHHELQJ_@CW@MEuA?{@Du@EO?c@Li@Vs@TUBm@OEHFPTAb@Fb@Bv@Ej@FNLNPRFPANBVCR@\L?LGHw@Dm@J]Bg@IK@c@HMFcANw@@m@Ba@?QCWBk@EiARO@a@?[MS?QMKa@@YZuBDg@?KIGKRMv@Yl@Qv@KVKLMHGJk@`@]ZeAp@WBo@Ik@Ma@J[h@dAfBc@u@,2,False,46.307737,12.789623,46.353863,12.786655,it,Tramonti di Sopra,2.7474118078900003,22,48.4626481759,13.1659339084,54.4864396112,13.503578331099998,14.8095893219,559,FVG
5357,1312387,7.6,3,2,7049.8,534.6,Ss552 Climb,kx_zGsr~lARp@Fb@Jd@JtAH^tAbBn@dALNn@TJHHTX\TPh@P`@Hb@@b@`@XFZAHDh@n@HBb@?N@\A~@d@TM`@g@HEH?PDL?FIPa@TwAd@mANuA@gBP_@Lc@Fa@@c@BMFEJNBT?t@Rf@Mn@@x@Gx@EDENL`@BNCLDt@FNTb@DZ?^X|@@JEXNjASf@BRNRL\T`ALPHDz@JnA?j@SBIJ?TNBLPPBJd@p@XTCj@IDSCSFMNK`@AP?LHFHIFc@FIPC`@V`@AbAWJOBUSg@u@{@EKAw@GYMQ_@Y]aAS[a@wAWaBGu@WsAC}@KkA?a@Ja@LKNGNBDTIv@AVBLb@dAl@pBAh@MzAJZd@r@Vj@\`@Pf@Px@FPHJXLp@Jh@NRBb@JNPRd@JNJFr@^LD`@@VFPJNRd@~@PJLEFM@QCSg@eASMMEc@[U]c@gAIK]MIIOYKc@E]EGY[OWMuAUu@QaBSk@Sy@@YHe@@i@C[I[D}@Gu@Su@c@u@c@iA_@a@CS@ERTr@pAPZJHJXVjAJXHJ`@ZFT@`@CPCHUTINCNANNZNPNl@RTNHTHRRt@nARp@jArAh@MZVZDNAh@SdAZJ@HCHO?IGGWE_@?iCUc@Ka@OQCUe@]kAUkC@WNuAHWDGFWHs@\qADs@AaAO{@Ac@McAMWW]k@SKSKa@Q}AEg@E{ASa@BC?CLAAHEEC?@D^~AHn@JZHJv@t@VPHD|@Nh@FRNP`@BL?POlAAvAGjAL|@XjAHlAE`A?`@Hb@LRJELU@OGq@DMNILCJD\\THR?JAZQx@w@^[VYROt@SH?RHt@dAf@h@Xf@BBJ?Ac@KQYIW_@O_@Im@Ws@A_@@OXs@J]ASEOOMK?GBk@`@i@`AMJKBI?ME[a@K[E[SsBE{@c@_BKe@Gi@Yo@IYEg@Oy@KeAiAk@_Ao@EEO_@Ii@Go@BSHALFFP@T?j@FTJNXLVJRBXAdATL@b@G`@?z@Vj@^^DZKROr@q@X_@`@YTUb@WrAc@x@U`@SN]^aBpAuAf@u@,2,False,46.3707828987,12.7775480412,46.355697652299995,12.7830101084,it,Socchieve,2.41329976408,26,47.700065451,12.271670936400001,50.984473156199996,11.8388220312,12.116738630999999,259,FVG
5358,1621886,8.1,1,4,1060.1,86.5,Ss552 Climb,uevyGmibmAa@}DYaBg@qAm@sBi@sCW}@]u@sBqBeAmB]i@c@c@UOsAu@MWC_@?aAI[{@eBSi@[e@UOWIWBURUV]h@oAr@]F_@EWS[Ky@L]Kc@?c@IaAH,2,False,46.321712765,12.796559874000001,46.3282162417,12.803387437,it,Tramonti di Sopra,2.88479536395,22,48.593102150200004,13.0943422117,53.5974997392,14.140348771700001,14.3673005125,767,FVG
5359,1776695,7.8,1,4,1830.3,143.0,Viale Dante Climb,_fxyGsjcmAY[UY[gBMMKLJhBFn@n@pBBNMTIIu@wAWo@QHBrBMp@S`@y@hAiCdCi@p@g@bAeA~Aw@bCMVe@`@m@fAWv@Kz@C~@Bj@Ev@Ih@SEASDkAMeAIMOHD`A[xCMGDuAGoBSEGpB[nBEz@GZQSL_AA_ASaBEs@Bg@He@MUCA@DGFGlAAn@@DF?G@@G@j@Gt@i@dDg@`AKr@Bv@R~@N|@?EA?,2,False,46.332,12.801869,46.337049,12.793556,it,Tramonti di Sopra,2.81491318128,22,48.677514901,13.0446024775,53.2329976595,13.0326474896,14.393504921300002,653,FVG
5360,2331255,10.3,1,4,1410.5,145.6,Viale Dante Climb,ipyyGehamAEAAKUwAIWSc@c@k@e@a@g@Yc@g@MKSEQAeAHSEc@[_@c@S_@Oi@IUSSOAOHQLAV?f@\xBRd@HDh@DLDRRLRTr@LPNb@JNl@f@THNL?PEB]QyAkAQEK@WLO@MJQCOIKSGe@q@kA[a@QIe@GMG_@m@QMSGe@As@Jw@Ng@Zg@PUBw@?wAQ_@@YTa@h@]Zu@hAUh@]Zq@lA,2,False,46.3387706782,12.7912303059,46.345730770799996,12.7910460676,it,Tramonti di Sopra,2.80821097292,24,48.373821749300006,12.817687635999999,52.9393780319,13.125661834,14.364166047000001,643,FVG
5361,1776691,6.4,1,4,2022.0,131.1,Viale Dante Climb,yqzyGslamA]JmBjA_AfAe@`@i@x@]^mBhA_AXUL[A_@F_@Xa@Fa@Ec@Kg@[OACRNN|CvAxAE~@K@B@ZID}@L}@V{AL}AQ_BE_@Ec@YGPPVd@RbCt@d@CX@BHKRaADs@EwA@s@De@AeAPUJ_@La@Ha@@[ECP`@Jj@DtACd@DZV\Ph@?h@ETF@BGXuANa@@o@K_@B}AXWBy@?W@WAaDVcAD,2,False,46.344135,12.79194,46.351612,12.787385,it,Tramonti di Sopra,2.78604121024,26,48.3495359455,12.760654773699999,52.598568059499996,12.7059678742,13.894527063599998,611,FVG
5362,4969814,15.8,1,4,885.3,140.0,Viale Dante Climb,uy}yGgn}lACGSCKEC_@i@w@GGM?OEKSCSUe@aAsAGOG_@A_@E_@ISGa@SQEGKi@[k@Gi@BuABSJWTcA@_@CY@[Fa@L]BKAMi@}@[_AQ[YSEK?MBCXb@dAf@DHJ`@HJJj@JRH`@JdAFLL`CFb@FRJNPHBNFL?JBH^Z,2,False,46.360753,12.771723,46.361274,12.774594,it,Socchieve,2.42975228,26,47.6582122461,12.3164804467,50.7155008912,12.698495935999999,13.0056361307,269,FVG
5363,4969812,12.7,1,4,649.0,82.7,Viale Dante Climb,mh_zGg`~lA`@BfANFBLVf@Vb@@l@[\?XCDCJM\s@RMPWVUR]DOFmAAm@DIHs@VoADo@DEhA|@@p@HN@JEJ?JRjAIX@LLTJ^AVEXBXBJFJ^V?HDF,2,False,46.368235,12.774606,46.364902,12.774494,it,Socchieve,2.3856062736,26,47.6480005365,12.264333456500001,50.7159335679,12.0788635085,12.4396477476,243,FVG
5364,14885277,7.2,3,2,7495.3,540.2,Passo Rest by Pes,mdxyGakcmAgA]SU_@iBUPKd@?t@L|@\xAFN@NCDGE_@g@Oe@KQO]MTAFCXAdAIj@MXeAvAeA`Aw@l@[b@q@jAq@v@QZw@`COZe@ZONE@OLGJe@|AO`AAPF|AGxAGJIAAECeAIa@E[GKE?GDDv@O~AKl@CBC@GiAQaAQq@QfBc@pCAMBYCc@UwAO_@G_@Cc@KMO?ALNnA?jAK~@I`@CL]`@ADMrA@b@RlBX`BAf@Gb@@\X~@Rf@BNENM@ICKQg@e@MS[s@a@{AIe@Oc@iAgBKc@@a@HUZ[No@Jk@HkABsAPcBCQGBYvDSnAGNGENk@BYCiBBgAAOGGGJCb@a@fCGhACDKAH_CJaBAIIEGHA\Mz@i@nBU^QLu@PY?UCk@UsBiBa@Qo@Si@KWCQ?[JOL{@r@qAvBAb@Pb@^^HBP@NCb@JRNX^BJPRb@ZXD`@TJBbAHh@L^p@L\n@x@Tf@Nb@^v@h@bBLn@Tr@LP?FODSYSg@EU[_A[i@a@YGAMKAEKEw@aAGGSGq@CS@a@OOMYIm@c@OW?EQ]CCWMS@C@INGh@Bv@Jp@FLJNVNB@^j@p@Zl@`@l@n@\l@RRp@l@?LCBUGc@U[IUSE?w@e@{@@GB{@GOMG_@EKOKGq@EOOQk@a@[e@QSWIYAY@]FyAx@q@V_@V_@Rk@Pc@FqBpAURYd@k@`@o@~@wB|AcA`@UPc@?QDg@ZQH_@Ds@Ka@WOEG@GJAFFLn@z@l@n@v@p@FBd@Nd@ENB@HMJi@@KYEC[BWE_ABSEU?WI{@?}@I_@SWEEBAF@DHR^\bAr@h@f@T?TEHD@FUKg@BcBKi@A]B]GOAs@N_AZi@DSEMBMF@BRN^NJPNFz@JZHRPNFJB`AMj@CDHEFY@cAN}@GuBXc@DaAE}@Dy@HUFmBD_@EWQKYLqC@g@EME?IFSt@Wn@On@OVcB`BUNu@`@,2,False,46.331751,12.801936,46.35312,12.787087,it,Tramonti di Sopra,2.77597433113,22,48.6802654238,13.0484137058,53.235245698,13.0486144027,14.3885942264,597,FVG
5365,14552470,6.4,3,2,9301.0,594.4,Passo Rest da Maleon,yjvyG{zbmAQaAWw@a@{@S][a@sAwAaAaBq@_Ac@]cAi@QOISCoAG_@kAqCYc@]Me@De@`@Yh@[\KF_AT[BcAg@kCGk@ISDu@XeANkA?{AJwARg@NWVi@fAk@h@gBt@q@`@QDO@eAU_@SMQUgAGOCAOF?F?|@D\`@`BTt@DRCLK?c@e@OYa@kAACG@GL@~@C~@Mb@mAbBsAtA_@ZUXoA|Bc@d@a@l@y@`COF[V_@f@S`@c@vAEf@Cj@Dv@GbCC?KWMgCGa@EGE@AJ@d@GdBQrAIJEUBc@AsAEwAGIIBCBCX@^C~@c@pDELE@EQBy@De@Cy@UeBHoA?GGOC?MVItAEvBSpAE`@c@x@ONI`@Ip@@j@h@fD@NMdA@f@Hb@Z|@H\IH]u@u@y@Qe@G]Ym@WiAkA{COs@@YNW`@IXULs@JcBBcAHkA@w@M?CLItBQrBSbAKPE?EMNmACuABwBCMCCKF@b@Gn@]vBIbAEHGAAE?WFu@LyC?[EGMRCZQrAKd@[hAQXUPKBgAHWA]OUOi@u@g@g@QKe@?}@]w@S[EgA\SNaAjBQj@?RBFZPT@f@Ib@EVH`@\RZRPTNvArAf@PV@TBVLt@lANVHVZd@n@|AXhADfAF\J^Vf@BNCHICS]Uw@Ea@M_@]m@a@]cAq@OGUU]Qc@KsAEKEQQSIm@i@IQKs@IYGGM?EFEZAl@`@fBHNX`ANPx@JLD`@Z^j@t@pAr@r@DJAHKA[QmAu@aA_@UEQB]PIBKCUMGIc@kAs@kAkAe@_@a@SMa@Ce@@UAQNMRGDWDW?w@x@KXc@t@WPu@lAkAhAgADu@`Ao@\mAx@_@Lm@F}@DWJ_@Ca@RKRa@LIAcAYc@c@E?DJZV^RVRPXHRJLTFr@I`@@PCD?BAP??NKTg@b@c@NqAHe@@i@Hy@F]C[OG@FVv@f@x@p@VZ^JVEFF?JKNq@\_@HM@gACi@HWE[?gATk@Pm@JK@s@Ie@MFPPFp@Kp@OARHN\XRFd@?d@O`@]HUD?OGSBq@C]GMIKE{@FSDe@@SFY@g@C{@@c@CS?u@Ro@FWC]@]E]Me@YC?GO^cBH_AACMGC@Sr@]t@M`@_@t@uArAc@j@QNSJK@uBMM@SRUb@O\Q|@Qt@[~CC^@f@GZ]t@m@|@o@v@{@lAy@lB,2,False,46.32253400000001,12.799344,46.355663,12.783014,it,Tramonti di Sopra,2.0170333393,22,48.6543426125,13.1212157688,53.6619267,13.927947325,14.320746281199998,104,FVG
5366,4314722,7.9,1,4,1733.4,137.3,Somplago Climb,sc{yG{ewnAKV[Rk@j@w@v@e@n@g@h@]PMBQ?_@EUWQYe@gAWw@CYDYN]LOF[AMO[SGQHa@DEBw@Lu@Re@RE?WHYVKNYj@KPGR[p@WXc@t@STw@t@e@VKHMFu@f@KJu@~Am@dBe@~@g@t@SPu@bAy@n@u@\e@HkAM]?EDS@KAQ?SKMO[{@Ua@MOG@UC]LKPOb@K~CKfAOhACh@WxBAd@E`@Mv@Ql@Gf@IPQlASd@OnAGpAG^,2,False,46.346984,13.067341,46.356844,13.058222,it,Cavazzo Carnico,3.10071508657,19,55.592123585,17.525974671300002,61.7680161496,8.10781679776,9.2890035066,1261,FVG
5367,746610,5.5,1,4,1888.6,105.0,Ss512 Climb,y`{yGypwnA_@fCc@nDOf@m@`AqClCcAv@q@Ia@OSSs@wBIy@d@sBSU_@A]D}DvAqCjFoBrBaA\m@l@k@rAk@|A}CdE_C|A}@FiC?[a@]s@Ww@YG_@@[fA}@rMU|AYnAa@rAYjAq@jF,2,False,46.346531,13.069094,46.356918,13.05802,it,Cavazzo Carnico,2.84695532502,19,55.619090013599994,17.5473549399,61.7324782681,8.21862332812,9.31277467143,703,FVG
5368,12599846,11.9,2,3,2357.2,282.4,Cuel di forchia da Avasinis primi 2.5 km,yfpyGgetnAZe@TUNGrAWXCVAZKLA^KDEZIL?THRTHRFDJNDNAHIDI?EAQYUUMCE@SXOn@GNKDc@D[HYLIPG^?LLfANZZPLLDJTt@BX?\DT?t@D^NZPJPRDH@Pa@bAk@tBo@~AIn@EjBEh@EJOPMTc@nBAf@Pt@Fj@@`@Af@FZTr@h@j@TPDr@JXDT@t@AVHNDX@\VbBHpAE|AI`@AHDZ?NDVCFBRAH@~@F|@Gn@Cn@CFAbAOrAN~@CN?|@DV?n@KlAGLAREB?JOTMl@E\AZ@HCRIZa@`A@f@Fb@CZDp@CPDZAn@G`AITG\@tACj@I^A\G\QZIZ?FJHDADUN]D]?MNi@J}@FU@YBGPEF@@PMTMh@A`ACNCn@CHAT]zAE\_@lA,2,False,46.291173,13.051889,46.290611,13.031655,it,Trasaghis,2.50920252233,31,53.1317013436,16.896159392,58.1221426687,7.03343177625,10.3054641424,323,FVG
5369,14539594,13.0,1,4,1011.0,131.8,Salita lago,{lazGw_enApCj@p@j@b@VJ\JbAPJPKHY?SIg@ISS[IUMoA@_AIeAU_AMKG_@K[Am@JUNDFf@PZn@p@LTNh@^j@RPJDJPLHJRJFFLPHHLNHBH`@Jf@ER@^Rt@Tb@RNPPj@V`@HFFCC[KO?EHO|@\NElBV^?,2,False,46.379184,12.974209,46.374282,12.973418,it,Verzegnis,1.63346845558,16,53.52110378,15.799160560299999,59.221234528000004,4.72135843031,5.36579703431,43,FVG
5370,4790064,29.3,1,4,305.1,89.4,Strada Regionale 512 Climb,u~azGunmnARG?IOBHBVIEQ\aA~@uATm@Zg@\a@Vc@r@i@DWLG?KNKTGJO,2,False,46.382036,13.017557,46.380271,13.019899,it,Cavazzo Carnico,2.42975228,21,54.8156592644,16.5293754765,61.4338847627,3.16364544882,5.87288384661,269,FVG
5371,11333994,13.1,2,3,2432.9,319.0,cuel dal fari fino bivio per pista forestale,i{tyGa|snAa@~ACXAb@Pz@AREDc@Ei@FONa@VK@QC_@OUBKHEP@D`@b@JXVd@FB^EP@RTHBd@TPDVRFFDXMDUQOGSA]h@QPg@JYB[Ec@QKFGN?H?FJLXPLJJPLb@HFj@QHDDPETYb@@NHFRGNFXd@XbAj@pAr@KN?NDf@`@FL?FCFKCWSY@WDURAD@PDBVCZANP^r@@P?p@APO^GZDn@JPFDFANGVu@JGDD\h@Pd@Fd@@d@@ZC\CHMJa@PQRm@bACV@JLZd@n@FLPb@@NCJG?GEUe@OEGBm@dA{@hBEDGCGKC[F_BC{@GMGCa@IKBGNEb@Ux@BTVf@@PCFI?[UKCC@GNHpAB|AFhAVnBBpCBDDBFAb@gA^[TKNBDD?VSXITCLBLLXV^BNObAAh@Pj@h@fAZtATXd@b@,2,False,46.314939,13.050413,46.31398,13.036063,it,Trasaghis,1.97772360529,19,54.0973638567,17.1125394819,59.770241866000006,8.66652330034,10.948276121,95,FVG
5372,4786459,9.7,1,4,1413.5,136.9,Via S. Valentino Climb,ozpyG}}onAWbBEFGTW|AIt@BNIr@@THZD`@`@RRLZb@N^NR`@DNA@BF?\QJ?TGJBJEF?BF\m@Tk@H?TSHCd@@RDZIFFV?Vr@NCZQNHTDBCFHREPULGJ@PRDb@BHJHF~@?RB\F\HPH@VEDEL_@r@cAVAF^DH@HPTB?JHHCBBp@aA^KLKNOZm@FURi@P[Pi@BSESJYNo@?QZs@JIHQCFTK`A{BB[NWBSDICYFSPSAOV}@ZU?MIHYl@YlAKz@,2,False,46.294324,13.030231,46.288005,13.030405,it,Trasaghis,2.55750720191,22,52.9558015083,16.7224745881,57.99804760470001,7.22869717217,10.450088000900001,361,FVG
5373,12542540,6.3,1,4,2078.1,130.0,M.ga Amula - Forchia Amula,slryGkygnABg@Pi@Xc@Zw@HIVm@DUNsANe@^s@J_AXsAHgAHsCJwAZyB^cAJk@GoA?q@EWOg@Gm@DONMP[Fo@?gAR_@b@k@H_@?a@Ha@PY\mANa@RsBL]PeAHO\UDGBKAKGEG?u@^MRk@n@Sh@i@x@I?EI?Of@_BP}@JWp@qAp@aAHQNMj@q@HEL@X@HBXNb@`@VXBXFRj@z@\z@`@h@HLRp@Pz@L^HBBIQu@MeAKg@XwAD{@EWM]{@mAGMIi@o@}@GWBSl@EVGROHk@BaAPcA?k@DSPWFUEYI[Ga@Fu@,2,False,46.302343,12.98854,46.297728,13.003583,it,Vito d'Asio,1.61278385672,22,52.63856375140001,16.3538629529,58.638956971800006,8.37155567623,10.2022018184,41,FVG
